sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
31.0,377.0,-723.0,14.0,94.0,-418.0,185.0,271.0,-12.0,16.0
59.0,340.0,-772.0,233.0,92.0,-386.0,155.0,190.0,-65.0,-25.0
118.0,299.0,-566.0,199.0,91.0,-338.0,165.0,166.0,-107.0,-12.0
88.0,254.0,-161.0,25.0,90.0,-386.0,88.0,266.0,-133.0,-3.0
4.0,216.0,136.0,-259.0,94.0,-452.0,-23.0,105.0,-146.0,-55.0
20.0,213.0,289.0,99.0,102.0,-448.0,-83.0,66.0,-155.0,-99.0
36.0,236.0,93.0,273.0,114.0,-329.0,-129.0,40.0,-193.0,-66.0
-24.0,227.0,166.0,-53.0,123.0,-258.0,-148.0,11.0,-250.0,-53.0
-28.0,180.0,188.0,-141.0,121.0,-252.0,-124.0,-38.0,-259.0,-120.0
-33.0,148.0,69.0,-42.0,101.0,-239.0,-65.0,-99.0,-271.0,-102.0
-10.0,130.0,-76.0,229.0,72.0,-107.0,26.0,-18.0,-287.0,-52.0
-2.0,119.0,-214.0,52.0,34.0,-77.0,85.0,-53.0,-265.0,-67.0
-39.0,129.0,44.0,-29.0,-8.0,-125.0,94.0,-11.0,-252.0,-50.0
-78.0,132.0,365.0,210.0,-45.0,-73.0,102.0,70.0,-221.0,-2.0
-70.0,105.0,931.0,337.0,-74.0,-45.0,92.0,184.0,-172.0,9.0
-63.0,72.0,991.0,249.0,-94.0,-20.0,21.0,238.0,-181.0,-4.0
-107.0,73.0,577.0,1.0,-109.0,-37.0,-31.0,206.0,-185.0,40.0
-82.0,107.0,-25.0,-14.0,-118.0,-36.0,-12.0,312.0,-179.0,138.0
-57.0,152.0,-612.0,124.0,-117.0,-16.0,67.0,219.0,-156.0,122.0
-51.0,179.0,-449.0,155.0,-108.0,-47.0,179.0,186.0,-78.0,104.0
-90.0,172.0,-383.0,-9.0,-98.0,-96.0,246.0,72.0,4.0,162.0
-60.0,141.0,-196.0,-118.0,-86.0,-199.0,260.0,-127.0,75.0,187.0
-26.0,120.0,77.0,-79.0,-73.0,-252.0,283.0,-66.0,69.0,179.0
-91.0,127.0,269.0,-96.0,-55.0,-216.0,300.0,-175.0,66.0,134.0
-106.0,154.0,492.0,-221.0,-35.0,-196.0,255.0,-181.0,105.0,153.0
-94.0,185.0,116.0,-107.0,-25.0,-140.0,148.0,-125.0,135.0,170.0
-48.0,182.0,-243.0,-38.0,-16.0,-153.0,23.0,-101.0,217.0,174.0
-46.0,159.0,-740.0,-127.0,-3.0,-261.0,-29.0,96.0,248.0,210.0
-69.0,141.0,-964.0,-107.0,10.0,-254.0,-46.0,284.0,202.0,194.0
-27.0,85.0,-499.0,-6.0,27.0,-279.0,-91.0,441.0,187.0,228.0
50.0,-7.0,-189.0,96.0,38.0,-296.0,-102.0,441.0,205.0,258.0
36.0,-113.0,222.0,126.0,40.0,-300.0,-100.0,426.0,187.0,248.0
6.0,-228.0,448.0,198.0,37.0,-378.0,-114.0,249.0,150.0,262.0
49.0,-322.0,270.0,242.0,27.0,-316.0,-163.0,33.0,101.0,233.0
66.0,-383.0,-67.0,290.0,16.0,-279.0,-233.0,77.0,40.0,205.0
22.0,-426.0,-295.0,210.0,7.0,-258.0,-316.0,60.0,20.0,207.0
-40.0,-453.0,-379.0,68.0,1.0,-131.0,-372.0,38.0,2.0,204.0
18.0,-450.0,-501.0,-22.0,2.0,45.0,-350.0,-109.0,-19.0,151.0
82.0,-421.0,-450.0,-94.0,10.0,-20.0,-319.0,-153.0,-25.0,54.0
91.0,-365.0,-248.0,-178.0,23.0,-160.0,-249.0,-144.0,13.0,58.0
82.0,-269.0,193.0,-320.0,33.0,-74.0,-91.0,-232.0,41.0,71.0
77.0,-131.0,770.0,-368.0,31.0,-175.0,78.0,-94.0,32.0,-7.0
69.0,6.0,1137.0,-291.0,21.0,-186.0,205.0,-75.0,20.0,-86.0
33.0,119.0,774.0,-157.0,2.0,-108.0,282.0,-51.0,-15.0,-103.0
-13.0,205.0,-60.0,64.0,-17.0,-52.0,279.0,-57.0,-64.0,-117.0
-57.0,255.0,-909.0,259.0,-37.0,-135.0,203.0,-81.0,-119.0,-195.0
-33.0,270.0,-1220.0,204.0,-50.0,-389.0,85.0,-24.0,-78.0,-198.0
-12.0,255.0,-750.0,164.0,-58.0,-315.0,-54.0,-11.0,-48.0,-223.0
-7.0,218.0,-312.0,194.0,-60.0,-258.0,-176.0,173.0,-68.0,-315.0
-9.0,155.0,202.0,218.0,-63.0,-185.0,-239.0,140.0,-99.0,-297.0
-1.0,125.0,478.0,69.0,-78.0,-154.0,-242.0,168.0,-141.0,-255.0
-43.0,162.0,334.0,-7.0,-92.0,-188.0,-273.0,267.0,-129.0,-284.0
-69.0,214.0,19.0,141.0,-101.0,-171.0,-277.0,147.0,-171.0,-359.0
-65.0,243.0,-453.0,110.0,-103.0,-259.0,-210.0,105.0,-199.0,-350.0
-79.0,229.0,-646.0,-56.0,-96.0,-213.0,-149.0,-66.0,-254.0,-262.0
-49.0,168.0,-543.0,-235.0,-86.0,-187.0,-94.0,-147.0,-297.0,-294.0
8.0,77.0,-123.0,-228.0,-73.0,-44.0,-71.0,-240.0,-286.0,-331.0
62.0,-4.0,147.0,-239.0,-62.0,-16.0,-34.0,-279.0,-298.0,-321.0
31.0,-49.0,287.0,-302.0,-54.0,-114.0,40.0,-194.0,-224.0,-325.0
-15.0,-50.0,446.0,-343.0,-45.0,-116.0,107.0,-181.0,-192.0,-302.0
-72.0,-34.0,342.0,-299.0,-30.0,-225.0,162.0,16.0,-163.0,-322.0
-80.0,-15.0,181.0,-134.0,-8.0,-146.0,148.0,49.0,-116.0,-307.0
-67.0,15.0,-244.0,-20.0,15.0,-121.0,53.0,131.0,-89.0,-295.0
-50.0,8.0,-340.0,84.0,40.0,-196.0,-42.0,212.0,-49.0,-295.0
-15.0,-33.0,-153.0,141.0,67.0,-221.0,-95.0,190.0,-50.0,-216.0
0.0,-88.0,-371.0,290.0,93.0,-265.0,-125.0,253.0,-41.0,-189.0
21.0,-120.0,-277.0,374.0,110.0,-156.0,-102.0,75.0,-10.0,-170.0
-22.0,-93.0,69.0,414.0,117.0,3.0,-18.0,20.0,4.0,-138.0
-56.0,-60.0,617.0,480.0,112.0,41.0,61.0,-79.0,-10.0,-78.0
-68.0,-54.0,1111.0,366.0,105.0,-43.0,101.0,-134.0,-43.0,-19.0
-34.0,-65.0,819.0,331.0,104.0,-65.0,99.0,-14.0,-100.0,-32.0
-34.0,-82.0,127.0,228.0,104.0,-57.0,88.0,-24.0,-171.0,13.0
-35.0,-124.0,-715.0,-10.0,110.0,-53.0,80.0,-27.0,-211.0,67.0
-25.0,-205.0,-1065.0,-129.0,122.0,-88.0,5.0,-144.0,-189.0,132.0
-19.0,-298.0,-661.0,-217.0,131.0,-171.0,-124.0,-112.0,-153.0,194.0
13.0,-355.0,-59.0,-189.0,133.0,-79.0,-171.0,-110.0,-90.0,170.0
-14.0,-366.0,345.0,-209.0,124.0,-131.0,-99.0,-79.0,-19.0,199.0
-3.0,-331.0,280.0,-316.0,107.0,-290.0,-10.0,103.0,-40.0,258.0
24.0,-259.0,181.0,-394.0,91.0,-208.0,42.0,49.0,11.0,270.0
50.0,-204.0,-373.0,-454.0,73.0,-123.0,91.0,129.0,80.0,249.0
7.0,-179.0,-715.0,-309.0,55.0,-97.0,99.0,197.0,121.0,224.0
3.0,-156.0,-431.0,-41.0,35.0,-77.0,85.0,271.0,258.0,233.0
29.0,-118.0,-335.0,89.0,17.0,-135.0,79.0,358.0,308.0,196.0
4.0,-84.0,155.0,61.0,7.0,-230.0,23.0,249.0,322.0,170.0
-7.0,-51.0,539.0,121.0,-3.0,-346.0,-66.0,144.0,309.0,157.0
-46.0,-21.0,719.0,234.0,-20.0,-342.0,-137.0,-92.0,240.0,70.0
-17.0,-17.0,735.0,409.0,-40.0,-146.0,-155.0,-136.0,219.0,29.0
-27.0,-9.0,343.0,380.0,-64.0,-81.0,-164.0,-153.0,179.0,40.0
-24.0,9.0,-71.0,66.0,-88.0,-62.0,-166.0,-197.0,140.0,11.0
26.0,29.0,-242.0,-140.0,-108.0,-22.0,-98.0,-62.0,126.0,-67.0
48.0,80.0,-109.0,-294.0,-129.0,-125.0,16.0,-107.0,118.0,-104.0
33.0,155.0,60.0,-261.0,-144.0,-128.0,84.0,-24.0,99.0,-91.0
7.0,212.0,290.0,-144.0,-154.0,-10.0,59.0,16.0,92.0,-103.0
27.0,226.0,48.0,-100.0,-161.0,29.0,35.0,59.0,51.0,-138.0
41.0,215.0,-172.0,-167.0,-163.0,2.0,56.0,249.0,-56.0,-192.0
18.0,189.0,105.0,-254.0,-164.0,6.0,82.0,382.0,-126.0,-212.0
-7.0,136.0,383.0,-115.0,-153.0,44.0,91.0,602.0,-188.0,-222.0
33.0,49.0,464.0,-11.0,-132.0,93.0,52.0,535.0,-172.0,-235.0
57.0,-43.0,192.0,-37.0,-109.0,42.0,7.0,443.0,-82.0,-271.0
33.0,-129.0,-340.0,-138.0,-87.0,-128.0,32.0,330.0,-71.0,-325.0
-13.0,-236.0,-874.0,-103.0,-71.0,-281.0,71.0,60.0,-108.0,-310.0
-18.0,-326.0,-896.0,40.0,-51.0,-328.0,85.0,-109.0,-121.0,-269.0
-2.0,-352.0,-640.0,76.0,-27.0,-181.0,160.0,-267.0,-125.0,-284.0
-28.0,-330.0,-210.0,116.0,0.0,-160.0,274.0,-258.0,-105.0,-325.0
-84.0,-308.0,173.0,-4.0,24.0,-252.0,315.0,-327.0,-45.0,-277.0
-123.0,-297.0,158.0,-150.0,36.0,-204.0,259.0,-194.0,10.0,-220.0
-65.0,-271.0,176.0,-186.0,41.0,-302.0,126.0,-9.0,87.0,-191.0
-111.0,-222.0,-15.0,-224.0,42.0,-389.0,-49.0,72.0,142.0,-176.0
-156.0,-163.0,-24.0,-291.0,45.0,-352.0,-183.0,412.0,176.0,-206.0
-117.0,-141.0,215.0,-241.0,49.0,-277.0,-280.0,471.0,190.0,-183.0
-82.0,-161.0,109.0,-186.0,51.0,-189.0,-356.0,561.0,182.0,-149.0
-50.0,-182.0,211.0,-286.0,51.0,-303.0,-383.0,624.0,186.0,-145.0
-90.0,-180.0,293.0,-264.0,52.0,-276.0,-349.0,631.0,164.0,-162.0
-76.0,-148.0,230.0,-235.0,50.0,-191.0,-271.0,667.0,176.0,-193.0
-70.0,-109.0,304.0,-107.0,47.0,-324.0,-206.0,467.0,160.0,-181.0
-81.0,-77.0,58.0,49.0,41.0,-327.0,-147.0,408.0,59.0,-145.0
-84.0,-47.0,-279.0,148.0,34.0,-212.0,-105.0,194.0,-41.0,-149.0
-77.0,-4.0,-154.0,299.0,27.0,-144.0,-85.0,123.0,-113.0,-146.0
-16.0,45.0,174.0,274.0,13.0,-156.0,-79.0,60.0,-167.0,-99.0
7.0,82.0,267.0,212.0,-4.0,-150.0,-63.0,-206.0,-222.0,-93.0
6.0,113.0,190.0,274.0,-20.0,-98.0,-24.0,-286.0,-245.0,-81.0
14.0,147.0,-77.0,283.0,-28.0,-120.0,10.0,-473.0,-225.0,-34.0
28.0,189.0,-201.0,172.0,-30.0,-146.0,56.0,-432.0,-215.0,-32.0
4.0,253.0,-18.0,95.0,-29.0,-199.0,85.0,-319.0,-211.0,-47.0
-8.0,307.0,-18.0,35.0,-27.0,-248.0,95.0,-186.0,-155.0,-37.0
22.0,301.0,-1.0,-150.0,-33.0,-214.0,121.0,51.0,-128.0,-10.0
53.0,238.0,-54.0,-349.0,-46.0,-227.0,159.0,223.0,-157.0,6.0
36.0,157.0,-178.0,-438.0,-59.0,-148.0,179.0,482.0,-177.0,-18.0
47.0,120.0,-124.0,-453.0,-68.0,17.0,172.0,582.0,-152.0,7.0
82.0,154.0,84.0,-352.0,-77.0,50.0,171.0,691.0,-133.0,58.0
101.0,248.0,476.0,-186.0,-84.0,43.0,221.0,665.0,-173.0,36.0
121.0,346.0,582.0,37.0,-86.0,93.0,277.0,567.0,-187.0,44.0
54.0,388.0,376.0,242.0,-83.0,194.0,265.0,454.0,-176.0,60.0
31.0,378.0,29.0,409.0,-79.0,222.0,225.0,177.0,-125.0,72.0
65.0,354.0,-333.0,531.0,-74.0,176.0,182.0,116.0,-89.0,99.0
63.0,316.0,-482.0,419.0,-67.0,75.0,110.0,-53.0,-59.0,112.0
15.0,233.0,-302.0,255.0,-57.0,16.0,-6.0,-194.0,17.0,150.0
-19.0,109.0,67.0,203.0,-42.0,-6.0,-141.0,-295.0,82.0,173.0
-19.0,-31.0,109.0,183.0,-25.0,-103.0,-240.0,-482.0,217.0,215.0
-35.0,-148.0,2.0,129.0,-5.0,-203.0,-310.0,-325.0,321.0,235.0
-69.0,-198.0,-190.0,92.0,17.0,-283.0,-330.0,-260.0,353.0,231.0
-102.0,-175.0,-386.0,11.0,37.0,-287.0,-244.0,-171.0,394.0,266.0
-77.0,-100.0,-305.0,-51.0,54.0,-322.0,-105.0,-46.0,398.0,238.0
-62.0,-2.0,-219.0,-41.0,66.0,-269.0,21.0,-42.0,369.0,243.0
-58.0,105.0,4.0,-66.0,73.0,-275.0,83.0,103.0,337.0,286.0
-93.0,185.0,394.0,-157.0,73.0,-393.0,42.0,96.0,318.0,261.0
-97.0,213.0,526.0,-202.0,65.0,-281.0,-3.0,73.0,281.0,238.0
-52.0,205.0,315.0,-154.0,46.0,-183.0,-6.0,55.0,258.0,254.0
-99.0,163.0,154.0,-193.0,25.0,-259.0,11.0,49.0,262.0,278.0
-155.0,61.0,95.0,-167.0,2.0,-321.0,18.0,81.0,211.0,241.0
-122.0,-94.0,14.0,-121.0,-19.0,-200.0,-17.0,83.0,147.0,237.0
-75.0,-248.0,50.0,-4.0,-37.0,-199.0,-46.0,121.0,69.0,276.0
-95.0,-346.0,117.0,230.0,-45.0,-223.0,-47.0,38.0,-63.0,229.0
-84.0,-384.0,147.0,419.0,-35.0,-101.0,-69.0,33.0,-159.0,175.0
-75.0,-394.0,96.0,599.0,-19.0,-45.0,-139.0,-72.0,-196.0,187.0
-67.0,-388.0,-5.0,649.0,0.0,10.0,-169.0,-110.0,-203.0,170.0
-33.0,-365.0,-135.0,542.0,14.0,4.0,-143.0,-53.0,-227.0,92.0
-34.0,-338.0,-210.0,347.0,20.0,-11.0,-115.0,-94.0,-245.0,43.0
-21.0,-293.0,-281.0,153.0,24.0,-118.0,-78.0,99.0,-204.0,40.0
-36.0,-186.0,-436.0,13.0,28.0,-187.0,-71.0,136.0,-179.0,-14.0
-69.0,-16.0,-516.0,-40.0,36.0,-272.0,-118.0,256.0,-135.0,-106.0
-65.0,147.0,-623.0,-69.0,46.0,-217.0,-169.0,369.0,-121.0,-108.0
-38.0,276.0,-577.0,-171.0,52.0,38.0,-196.0,201.0,-107.0,-89.0
-4.0,379.0,-253.0,-343.0,48.0,10.0,-214.0,197.0,-15.0,-142.0
-12.0,438.0,151.0,-357.0,34.0,0.0,-263.0,55.0,22.0,-185.0
23.0,452.0,527.0,-215.0,11.0,-120.0,-339.0,-36.0,58.0,-154.0
45.0,427.0,576.0,-96.0,-13.0,-156.0,-403.0,-24.0,78.0,-120.0
7.0,371.0,318.0,22.0,-36.0,41.0,-467.0,-35.0,70.0,-144.0
-43.0,310.0,-144.0,48.0,-52.0,155.0,-509.0,-48.0,104.0,-134.0
-75.0,266.0,-567.0,82.0,-57.0,308.0,-479.0,-136.0,95.0,-105.0
-62.0,227.0,-538.0,141.0,-55.0,331.0,-364.0,-57.0,96.0,-104.0
-120.0,171.0,-196.0,166.0,-43.0,350.0,-188.0,-138.0,133.0,-110.0
-137.0,110.0,209.0,123.0,-30.0,344.0,-23.0,-173.0,139.0,-78.0
-154.0,67.0,434.0,0.0,-22.0,222.0,144.0,-49.0,124.0,-20.0
-174.0,59.0,277.0,-114.0,-15.0,136.0,333.0,9.0,115.0,-51.0
-149.0,72.0,-108.0,-256.0,-10.0,150.0,469.0,151.0,119.0,-59.0
-179.0,88.0,-236.0,-284.0,-8.0,156.0,509.0,234.0,96.0,0.0
-207.0,103.0,-31.0,-226.0,-9.0,10.0,446.0,325.0,66.0,35.0
-227.0,99.0,183.0,-194.0,-10.0,-135.0,297.0,203.0,28.0,33.0
-217.0,44.0,468.0,-141.0,-7.0,-183.0,155.0,194.0,-30.0,8.0
-218.0,-64.0,567.0,-130.0,-11.0,-53.0,40.0,254.0,-71.0,19.0
-197.0,-182.0,175.0,-151.0,-15.0,18.0,-90.0,103.0,-116.0,25.0
-157.0,-265.0,-211.0,-182.0,-15.0,-29.0,-192.0,160.0,-170.0,19.0
-147.0,-300.0,-399.0,-103.0,-10.0,64.0,-236.0,16.0,-190.0,18.0
-144.0,-296.0,-345.0,88.0,-3.0,95.0,-245.0,-29.0,-138.0,42.0
-161.0,-262.0,-82.0,177.0,3.0,130.0,-253.0,77.0,-121.0,29.0
-184.0,-193.0,-73.0,196.0,14.0,221.0,-275.0,168.0,-157.0,-24.0
-162.0,-106.0,-191.0,243.0,30.0,323.0,-292.0,382.0,-172.0,20.0
-96.0,-55.0,-340.0,386.0,40.0,489.0,-247.0,388.0,-178.0,57.0
-75.0,-78.0,-428.0,487.0,46.0,417.0,-169.0,441.0,-174.0,-6.0
-63.0,-132.0,-360.0,395.0,46.0,398.0,-106.0,406.0,-157.0,-22.0
-79.0,-187.0,-256.0,294.0,43.0,463.0,-27.0,375.0,-102.0,38.0
-96.0,-232.0,-46.0,204.0,44.0,369.0,55.0,349.0,-61.0,36.0
-49.0,-233.0,49.0,136.0,40.0,300.0,114.0,269.0,6.0,-13.0
0.0,-209.0,45.0,134.0,31.0,226.0,127.0,284.0,67.0,-11.0
2.0,-186.0,-115.0,-18.0,19.0,181.0,161.0,164.0,42.0,6.0
-12.0,-170.0,-379.0,-235.0,0.0,116.0,250.0,291.0,48.0,-47.0
4.0,-156.0,-423.0,-339.0,-20.0,100.0,327.0,384.0,115.0,-90.0
14.0,-125.0,-175.0,-411.0,-41.0,113.0,352.0,356.0,198.0,-55.0
12.0,-84.0,234.0,-439.0,-55.0,42.0,263.0,319.0,267.0,-53.0
-9.0,-46.0,506.0,-489.0,-54.0,24.0,101.0,145.0,372.0,-92.0
-35.0,2.0,595.0,-554.0,-47.0,-16.0,-15.0,158.0,481.0,-88.0
-3.0,81.0,433.0,-550.0,-34.0,-185.0,-135.0,160.0,525.0,-32.0
13.0,152.0,100.0,-567.0,-20.0,-322.0,-299.0,258.0,541.0,-20.0
-43.0,183.0,-99.0,-474.0,-5.0,-315.0,-407.0,277.0,521.0,-22.0
-57.0,193.0,-114.0,-257.0,4.0,-213.0,-415.0,166.0,444.0,-9.0
-5.0,179.0,18.0,-84.0,4.0,-89.0,-348.0,188.0,361.0,0.0
-29.0,148.0,219.0,126.0,2.0,-54.0,-246.0,66.0,328.0,37.0
-105.0,114.0,193.0,210.0,0.0,-135.0,-135.0,116.0,276.0,24.0
-107.0,90.0,-99.0,105.0,-8.0,-138.0,-45.0,169.0,201.0,42.0
-67.0,70.0,-343.0,70.0,-17.0,-16.0,19.0,175.0,165.0,97.0
-56.0,59.0,-347.0,19.0,-27.0,41.0,59.0,284.0,64.0,71.0
-117.0,73.0,-109.0,50.0,-37.0,24.0,73.0,236.0,-33.0,78.0
-181.0,99.0,51.0,174.0,-41.0,39.0,102.0,290.0,-81.0,130.0
-129.0,124.0,74.0,207.0,-41.0,99.0,179.0,243.0,-156.0,161.0
-111.0,139.0,-44.0,266.0,-34.0,-19.0,294.0,229.0,-164.0,197.0
-158.0,143.0,-148.0,252.0,-20.0,-99.0,355.0,247.0,-183.0,243.0
-184.0,116.0,24.0,238.0,-2.0,-46.0,350.0,116.0,-203.0,299.0
-172.0,64.0,176.0,274.0,11.0,-123.0,294.0,92.0,-168.0,334.0
-130.0,10.0,235.0,194.0,13.0,-183.0,207.0,0.0,-134.0,360.0
-163.0,-37.0,185.0,123.0,11.0,-255.0,158.0,79.0,-153.0,387.0
-196.0,-58.0,83.0,138.0,9.0,-114.0,127.0,133.0,-207.0,412.0
-144.0,-58.0,-35.0,150.0,11.0,-27.0,70.0,138.0,-221.0,423.0
-154.0,-55.0,-96.0,141.0,15.0,-141.0,7.0,203.0,-223.0,412.0
-200.0,-83.0,-64.0,80.0,21.0,20.0,-41.0,120.0,-167.0,405.0
-158.0,-158.0,67.0,-38.0,30.0,166.0,-118.0,158.0,-141.0,401.0
-170.0,-228.0,394.0,-147.0,39.0,164.0,-207.0,11.0,-104.0,416.0
-191.0,-255.0,486.0,-217.0,48.0,53.0,-245.0,-112.0,-34.0,409.0
-191.0,-264.0,408.0,-179.0,58.0,23.0,-221.0,-120.0,-2.0,375.0
-165.0,-237.0,232.0,-157.0,68.0,89.0,-177.0,-203.0,41.0,352.0
-103.0,-143.0,-35.0,-245.0,73.0,87.0,-138.0,-190.0,39.0,330.0
-119.0,-15.0,-222.0,-293.0,73.0,52.0,-83.0,-242.0,53.0,323.0
-136.0,110.0,-335.0,-257.0,67.0,-10.0,-16.0,-145.0,35.0,290.0
-111.0,219.0,-185.0,-208.0,55.0,100.0,66.0,3.0,1.0,245.0
-34.0,300.0,25.0,-115.0,40.0,277.0,110.0,184.0,-33.0,212.0
-59.0,330.0,222.0,-44.0,23.0,442.0,110.0,319.0,-84.0,194.0
-76.0,307.0,296.0,42.0,9.0,393.0,99.0,310.0,-56.0,194.0
-41.0,259.0,85.0,192.0,0.0,255.0,79.0,408.0,-4.0,167.0
-28.0,230.0,-195.0,285.0,-1.0,159.0,26.0,404.0,66.0,149.0
-23.0,250.0,-314.0,354.0,3.0,83.0,-87.0,495.0,85.0,133.0
-85.0,296.0,-259.0,263.0,3.0,220.0,-160.0,526.0,89.0,106.0
-22.0,336.0,-206.0,169.0,-5.0,221.0,-186.0,373.0,121.0,73.0
12.0,337.0,-123.0,255.0,-21.0,114.0,-202.0,179.0,102.0,39.0
-12.0,311.0,-133.0,275.0,-37.0,37.0,-182.0,-60.0,91.0,33.0
-22.0,283.0,-184.0,173.0,-45.0,71.0,-157.0,-24.0,89.0,-21.0
-32.0,220.0,-15.0,81.0,-46.0,239.0,-131.0,-70.0,51.0,-79.0
-26.0,108.0,164.0,-31.0,-37.0,362.0,-62.0,-96.0,35.0,-122.0
-23.0,0.0,158.0,-182.0,-20.0,455.0,4.0,-33.0,60.0,-177.0
10.0,-62.0,36.0,-219.0,0.0,419.0,-1.0,-27.0,92.0,-213.0
-25.0,-84.0,-186.0,-115.0,18.0,392.0,-66.0,155.0,128.0,-273.0
-5.0,-47.0,-451.0,0.0,23.0,458.0,-109.0,160.0,120.0,-325.0
-3.0,64.0,-541.0,27.0,21.0,350.0,-56.0,240.0,89.0,-353.0
-14.0,189.0,-301.0,70.0,14.0,243.0,24.0,314.0,93.0,-354.0
-26.0,254.0,155.0,169.0,10.0,268.0,65.0,297.0,76.0,-315.0
-106.0,242.0,578.0,280.0,17.0,254.0,83.0,319.0,58.0,-270.0
-61.0,202.0,753.0,341.0,28.0,307.0,104.0,205.0,106.0,-227.0
-22.0,145.0,503.0,307.0,42.0,265.0,142.0,356.0,151.0,-185.0
-45.0,41.0,15.0,200.0,51.0,200.0,142.0,410.0,189.0,-123.0
-82.0,-91.0,-522.0,51.0,49.0,249.0,138.0,343.0,254.0,-50.0
-21.0,-213.0,-802.0,51.0,39.0,254.0,191.0,219.0,320.0,-3.0
29.0,-283.0,-648.0,29.0,19.0,260.0,245.0,-5.0,336.0,35.0
-31.0,-270.0,-282.0,-125.0,0.0,218.0,233.0,24.0,313.0,74.0
-40.0,-199.0,248.0,-197.0,-10.0,237.0,174.0,38.0,318.0,126.0
-40.0,-118.0,569.0,-197.0,-13.0,277.0,148.0,72.0,260.0,175.0
29.0,-33.0,687.0,-121.0,-3.0,281.0,146.0,29.0,185.0,213.0
13.0,30.0,572.0,-73.0,10.0,221.0,123.0,125.0,122.0,263.0
-33.0,49.0,182.0,-42.0,21.0,78.0,77.0,249.0,43.0,296.0
2.0,55.0,-205.0,30.0,33.0,43.0,18.0,169.0,34.0,307.0
-38.0,63.0,-482.0,127.0,39.0,85.0,-30.0,288.0,4.0,303.0
-48.0,37.0,-355.0,240.0,41.0,182.0,-40.0,254.0,-32.0,302.0
-28.0,0.0,-42.0,346.0,38.0,317.0,-66.0,214.0,-21.0,314.0
0.0,0.0,149.0,310.0,30.0,385.0,-129.0,158.0,-39.0,296.0
46.0,20.0,-21.0,174.0,27.0,348.0,-168.0,7.0,-48.0,221.0
44.0,54.0,-140.0,124.0,28.0,379.0,-169.0,-22.0,-29.0,190.0
-12.0,116.0,-144.0,40.0,33.0,442.0,-169.0,-158.0,-37.0,173.0
33.0,189.0,-303.0,-3.0,40.0,416.0,-193.0,-188.0,-28.0,94.0
60.0,221.0,-253.0,-102.0,40.0,449.0,-202.0,-260.0,-15.0,50.0
-23.0,202.0,-170.0,-181.0,35.0,491.0,-205.0,-245.0,-27.0,32.0
49.0,187.0,-65.0,-84.0,23.0,427.0,-188.0,-123.0,-27.0,-2.0
101.0,177.0,-54.0,24.0,8.0,284.0,-127.0,-92.0,-40.0,-62.0
97.0,153.0,70.0,136.0,-3.0,303.0,-69.0,99.0,-8.0,-74.0
126.0,111.0,215.0,180.0,-13.0,394.0,53.0,133.0,66.0,-27.0
145.0,42.0,272.0,252.0,-25.0,276.0,205.0,157.0,165.0,-34.0
164.0,-14.0,297.0,260.0,-35.0,171.0,333.0,133.0,270.0,-61.0
112.0,-22.0,-24.0,202.0,-39.0,90.0,388.0,59.0,314.0,-23.0
79.0,7.0,-209.0,231.0,-40.0,75.0,353.0,134.0,337.0,34.0
70.0,26.0,-380.0,269.0,-36.0,262.0,313.0,75.0,332.0,42.0
106.0,12.0,-206.0,296.0,-28.0,399.0,224.0,83.0,295.0,42.0
126.0,0.0,202.0,204.0,-17.0,408.0,127.0,16.0,204.0,83.0
101.0,-15.0,146.0,54.0,-5.0,395.0,63.0,-33.0,100.0,110.0
103.0,-54.0,77.0,-76.0,8.0,448.0,1.0,-12.0,64.0,56.0
50.0,-61.0,-106.0,-130.0,24.0,413.0,-31.0,-36.0,52.0,48.0
-28.0,0.0,-258.0,-172.0,41.0,305.0,-75.0,-11.0,40.0,69.0
-62.0,84.0,-328.0,-269.0,53.0,222.0,-108.0,-107.0,9.0,21.0
-99.0,127.0,-438.0,-249.0,59.0,179.0,-73.0,-88.0,-8.0,-24.0
-109.0,116.0,-314.0,-204.0,60.0,229.0,53.0,-145.0,-31.0,-41.0
-18.0,88.0,-43.0,-137.0,54.0,190.0,216.0,-97.0,-105.0,-20.0
20.0,57.0,260.0,-38.0,49.0,310.0,335.0,14.0,-112.0,-20.0
24.0,9.0,443.0,31.0,49.0,465.0,369.0,-110.0,-112.0,-25.0
-26.0,-59.0,415.0,128.0,50.0,472.0,307.0,14.0,-139.0,8.0
-69.0,-101.0,124.0,229.0,54.0,494.0,247.0,68.0,-69.0,48.0
-51.0,-91.0,-217.0,253.0,61.0,515.0,176.0,125.0,4.0,46.0
-113.0,-66.0,-333.0,238.0,63.0,530.0,66.0,208.0,80.0,35.0
-100.0,-24.0,-406.0,216.0,59.0,517.0,-29.0,175.0,175.0,96.0
-43.0,28.0,-565.0,147.0,50.0,598.0,-99.0,267.0,213.0,115.0
33.0,98.0,-433.0,34.0,42.0,507.0,-126.0,212.0,255.0,67.0
48.0,191.0,-148.0,-58.0,36.0,444.0,-146.0,227.0,266.0,67.0
-8.0,261.0,203.0,-25.0,28.0,366.0,-138.0,140.0,219.0,93.0
-19.0,272.0,798.0,-33.0,20.0,249.0,-64.0,36.0,186.0,92.0
-12.0,229.0,870.0,-122.0,7.0,384.0,17.0,101.0,119.0,98.0
