sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
211.0,19.0,83.0,256.0,,-33.0,82.0,2004.0,,
324.0,147.0,58.0,321.0,,-183.0,204.0,1463.0,,
376.0,199.0,58.0,476.0,,279.0,220.0,1055.0,,
333.0,205.0,72.0,543.0,,-678.0,112.0,332.0,,
169.0,177.0,82.0,470.0,,-690.0,-125.0,-33.0,,
254.0,190.0,119.0,273.0,,517.0,-324.0,-665.0,,
295.0,178.0,112.0,307.0,,474.0,-488.0,-1771.0,,
321.0,108.0,136.0,223.0,,290.0,-495.0,-2477.0,,
177.0,85.0,130.0,-34.0,,-261.0,-328.0,-3059.0,,
155.0,81.0,37.0,-11.0,,-250.0,-166.0,-1742.0,,
260.0,95.0,37.0,84.0,,688.0,-118.0,205.0,,
279.0,86.0,-47.0,133.0,,693.0,-112.0,1208.0,,
320.0,55.0,-36.0,30.0,,28.0,-149.0,1747.0,,
226.0,104.0,-70.0,15.0,,-732.0,-264.0,1709.0,,
311.0,161.0,-68.0,146.0,,-496.0,-288.0,2025.0,,
325.0,179.0,-93.0,76.0,,398.0,-110.0,2403.0,,
372.0,194.0,-104.0,280.0,,179.0,62.0,2952.0,,
286.0,215.0,-63.0,267.0,,127.0,64.0,2897.0,,
193.0,236.0,-95.0,214.0,,275.0,-90.0,1483.0,,
336.0,193.0,60.0,321.0,,62.0,-325.0,-448.0,,
333.0,112.0,65.0,288.0,,89.0,-404.0,-2570.0,,
303.0,46.0,156.0,335.0,,-634.0,-450.0,-3575.0,,
206.0,1.0,113.0,197.0,,-336.0,-448.0,-3734.0,,
216.0,-29.0,94.0,126.0,,584.0,-284.0,-2614.0,,
235.0,-137.0,106.0,0.0,,-83.0,-126.0,-88.0,,
173.0,-223.0,43.0,-137.0,,96.0,139.0,1927.0,,
129.0,-155.0,128.0,-180.0,,633.0,344.0,2963.0,,
41.0,-38.0,-31.0,-125.0,,150.0,425.0,2777.0,,
87.0,61.0,25.0,-13.0,,-27.0,479.0,2601.0,,
72.0,141.0,-55.0,-62.0,,369.0,501.0,2100.0,,
3.0,197.0,-43.0,-72.0,,897.0,719.0,1090.0,,
-21.0,202.0,39.0,-37.0,,245.0,779.0,456.0,,
-43.0,50.0,18.0,38.0,,-321.0,585.0,-376.0,,
22.0,-172.0,107.0,23.0,,427.0,557.0,-5.0,,
-30.0,-291.0,75.0,38.0,,304.0,636.0,716.0,,
-27.0,-340.0,220.0,109.0,,-39.0,522.0,1164.0,,
-10.0,-358.0,190.0,-23.0,,132.0,285.0,1223.0,,
53.0,-402.0,285.0,0.0,,169.0,280.0,-16.0,,
52.0,-468.0,252.0,43.0,,425.0,249.0,-1459.0,,
-31.0,-466.0,179.0,98.0,,-116.0,146.0,-3009.0,,
63.0,-436.0,202.0,262.0,,-59.0,60.0,-3172.0,,
-25.0,-375.0,113.0,66.0,,431.0,-134.0,-2403.0,,
31.0,-288.0,129.0,20.0,,-509.0,-185.0,-2130.0,,
-15.0,-146.0,25.0,-73.0,,87.0,-136.0,-2093.0,,
-53.0,50.0,30.0,-212.0,,1273.0,-118.0,-2311.0,,
-19.0,192.0,-107.0,-2.0,,855.0,-155.0,-1285.0,,
15.0,289.0,-116.0,4.0,,219.0,-219.0,1132.0,,
114.0,341.0,-194.0,3.0,,-188.0,-210.0,4508.0,,
23.0,356.0,-249.0,-92.0,,296.0,-219.0,6797.0,,
125.0,352.0,-232.0,-190.0,,355.0,-112.0,6880.0,,
21.0,299.0,-342.0,-57.0,,204.0,152.0,5432.0,,
114.0,303.0,-249.0,25.0,,729.0,268.0,2041.0,,
68.0,366.0,-303.0,13.0,,-47.0,305.0,-921.0,,
79.0,423.0,-147.0,8.0,,-488.0,431.0,-2560.0,,
196.0,412.0,-114.0,192.0,,429.0,467.0,-3126.0,,
40.0,312.0,1.0,356.0,,540.0,336.0,-2978.0,,
222.0,194.0,115.0,394.0,,173.0,303.0,-2954.0,,
138.0,55.0,124.0,363.0,,-391.0,294.0,-2256.0,,
233.0,-12.0,274.0,310.0,,-528.0,48.0,-1936.0,,
222.0,-27.0,200.0,432.0,,475.0,-118.0,-1795.0,,
236.0,-40.0,301.0,477.0,,467.0,-63.0,-1322.0,,
280.0,-64.0,254.0,382.0,,156.0,-32.0,-303.0,,
211.0,-158.0,306.0,292.0,,484.0,-140.0,1472.0,,
246.0,-255.0,284.0,68.0,,101.0,-259.0,2104.0,,
82.0,-281.0,222.0,39.0,,-56.0,-336.0,2102.0,,
239.0,-226.0,233.0,17.0,,100.0,-414.0,2052.0,,
185.0,-116.0,86.0,-147.0,,430.0,-314.0,2063.0,,
188.0,36.0,117.0,-93.0,,597.0,-35.0,1912.0,,
100.0,190.0,26.0,-181.0,,159.0,336.0,1123.0,,
82.0,337.0,36.0,-168.0,,308.0,719.0,227.0,,
117.0,473.0,-14.0,-96.0,,-201.0,916.0,-1404.0,,
-32.0,539.0,-1.0,-244.0,,-598.0,854.0,-2483.0,,
25.0,535.0,10.0,-279.0,,517.0,666.0,-2174.0,,
-126.0,474.0,-17.0,-211.0,,795.0,605.0,-88.0,,
-19.0,359.0,30.0,12.0,,790.0,624.0,2365.0,,
-88.0,263.0,-13.0,0.0,,133.0,631.0,1544.0,,
-118.0,170.0,60.0,-24.0,,-1170.0,613.0,-1729.0,,
-79.0,3.0,4.0,89.0,,-330.0,520.0,-5354.0,,
-50.0,-182.0,103.0,119.0,,939.0,388.0,-6276.0,,
5.0,-323.0,86.0,196.0,,1495.0,139.0,-4188.0,,
-162.0,-434.0,81.0,96.0,,953.0,-40.0,-866.0,,
-54.0,-467.0,131.0,51.0,,-724.0,-140.0,2860.0,,
-65.0,-405.0,18.0,33.0,,-415.0,-203.0,4098.0,,
-3.0,-336.0,91.0,21.0,,1027.0,-80.0,3643.0,,
-34.0,-242.0,5.0,-118.0,,1364.0,52.0,2564.0,,
8.0,-189.0,45.0,-100.0,,567.0,25.0,1169.0,,
38.0,-206.0,78.0,6.0,,-647.0,-185.0,347.0,,
12.0,-222.0,83.0,-119.0,,-122.0,-416.0,-229.0,,
118.0,-238.0,148.0,-127.0,,749.0,-607.0,-424.0,,
102.0,-247.0,130.0,-292.0,,450.0,-537.0,-631.0,,
223.0,-287.0,213.0,-446.0,,605.0,-224.0,103.0,,
138.0,-355.0,185.0,-479.0,,15.0,85.0,526.0,,
187.0,-399.0,168.0,-334.0,,-246.0,416.0,-513.0,,
153.0,-368.0,129.0,-298.0,,406.0,544.0,-1799.0,,
161.0,-327.0,82.0,-370.0,,156.0,461.0,-2993.0,,
204.0,-277.0,64.0,-261.0,,761.0,361.0,-2989.0,,
131.0,-139.0,4.0,-229.0,,638.0,360.0,-1977.0,,
186.0,-9.0,-93.0,-224.0,,-88.0,359.0,243.0,,
82.0,82.0,-174.0,-65.0,,446.0,382.0,2682.0,,
100.0,181.0,-256.0,173.0,,367.0,488.0,3556.0,,
50.0,233.0,-395.0,189.0,,505.0,465.0,3340.0,,
125.0,232.0,-440.0,80.0,,347.0,347.0,2015.0,,
95.0,259.0,-489.0,-83.0,,-60.0,72.0,689.0,,
44.0,249.0,-446.0,-70.0,,523.0,-209.0,-737.0,,
-6.0,243.0,-410.0,-172.0,,323.0,-208.0,-1947.0,,
-109.0,340.0,-359.0,-260.0,,375.0,-198.0,-1674.0,,
-20.0,438.0,-302.0,-58.0,,265.0,-333.0,-912.0,,
-84.0,472.0,-280.0,-195.0,,-789.0,-313.0,-312.0,,
-65.0,443.0,-166.0,-477.0,,38.0,-107.0,-796.0,,
-138.0,360.0,-117.0,-441.0,,396.0,161.0,-1441.0,,
-72.0,228.0,33.0,-231.0,,-212.0,359.0,-1655.0,,
-60.0,63.0,191.0,-30.0,,315.0,409.0,-2025.0,,
-88.0,-119.0,312.0,190.0,,75.0,474.0,-1454.0,,
-135.0,-203.0,393.0,47.0,,52.0,490.0,121.0,,
-167.0,-116.0,429.0,-162.0,,-195.0,396.0,1969.0,,
-41.0,0.0,393.0,-155.0,,-448.0,200.0,2621.0,,
-146.0,77.0,285.0,-207.0,,578.0,87.0,2060.0,,
-142.0,134.0,195.0,-143.0,,471.0,158.0,-70.0,,
-212.0,130.0,69.0,-164.0,,45.0,233.0,-2520.0,,
-114.0,104.0,-33.0,-390.0,,-505.0,286.0,-1587.0,,
-85.0,80.0,-174.0,-581.0,,-593.0,116.0,1040.0,,
-100.0,16.0,-249.0,-541.0,,671.0,-89.0,3272.0,,
-84.0,-66.0,-399.0,-432.0,,256.0,-81.0,3353.0,,
-81.0,-161.0,-437.0,-504.0,,-515.0,-48.0,587.0,,
23.0,-277.0,-468.0,-442.0,,-419.0,-151.0,-2590.0,,
-72.0,-394.0,-559.0,-294.0,,-455.0,-262.0,-4517.0,,
-37.0,-446.0,-476.0,-366.0,,350.0,-209.0,-3852.0,,
-60.0,-406.0,-552.0,-518.0,,-468.0,-188.0,-2363.0,,
37.0,-309.0,-494.0,-363.0,,-1254.0,-192.0,-40.0,,
-26.0,-212.0,-445.0,-108.0,,494.0,-130.0,2956.0,,
-28.0,-151.0,-407.0,-141.0,,653.0,-12.0,3665.0,,
37.0,-105.0,-270.0,-86.0,,-5.0,21.0,2961.0,,
58.0,-25.0,-232.0,117.0,,-332.0,-87.0,1230.0,,
117.0,45.0,-105.0,152.0,,-235.0,-91.0,-833.0,,
0.0,49.0,-46.0,-40.0,,847.0,34.0,-2093.0,,
79.0,35.0,32.0,3.0,,411.0,188.0,-1941.0,,
38.0,28.0,92.0,107.0,,-319.0,289.0,-724.0,,
176.0,58.0,158.0,-119.0,,-680.0,314.0,-375.0,,
159.0,55.0,183.0,-214.0,,-647.0,193.0,-60.0,,
104.0,-24.0,147.0,-196.0,,469.0,-83.0,151.0,,
83.0,-96.0,198.0,-239.0,,89.0,-238.0,206.0,,
68.0,-99.0,108.0,-242.0,,-494.0,-232.0,506.0,,
134.0,-57.0,139.0,-190.0,,-245.0,-239.0,572.0,,
35.0,-14.0,96.0,-48.0,,-376.0,-266.0,216.0,,
125.0,8.0,-5.0,-30.0,,797.0,-328.0,-770.0,,
39.0,35.0,-7.0,-46.0,,718.0,-282.0,-399.0,,
98.0,119.0,-129.0,184.0,,-554.0,-62.0,291.0,,
110.0,164.0,-155.0,172.0,,219.0,-25.0,27.0,,
97.0,226.0,-222.0,96.0,,386.0,-250.0,155.0,,
11.0,379.0,-242.0,259.0,,374.0,-365.0,574.0,,
20.0,486.0,-314.0,341.0,,378.0,-242.0,1178.0,,
153.0,533.0,-344.0,228.0,,-202.0,-163.0,1116.0,,
48.0,531.0,-347.0,65.0,,208.0,-41.0,1241.0,,
100.0,482.0,-396.0,-93.0,,-184.0,241.0,1249.0,,
4.0,434.0,-264.0,-264.0,,-188.0,319.0,-334.0,,
86.0,364.0,-305.0,-266.0,,223.0,208.0,-2143.0,,
126.0,245.0,-191.0,-225.0,,-527.0,113.0,-2171.0,,
145.0,125.0,-137.0,-207.0,,-25.0,-23.0,530.0,,
86.0,13.0,-118.0,-261.0,,158.0,-219.0,2729.0,,
63.0,-101.0,53.0,-191.0,,-437.0,-297.0,3048.0,,
128.0,-185.0,7.0,-93.0,,-268.0,-253.0,1995.0,,
18.0,-242.0,62.0,-68.0,,-569.0,-222.0,-962.0,,
49.0,-314.0,54.0,-35.0,,144.0,-226.0,-3551.0,,
-22.0,-347.0,66.0,-139.0,,482.0,-339.0,-4441.0,,
80.0,-317.0,97.0,-259.0,,-655.0,-433.0,-3056.0,,
-50.0,-312.0,96.0,-319.0,,-407.0,-489.0,-471.0,,
-136.0,-327.0,101.0,-157.0,,-317.0,-502.0,2002.0,,
-56.0,-325.0,56.0,-100.0,,-363.0,-582.0,3839.0,,
-81.0,-307.0,26.0,-230.0,,190.0,-687.0,3275.0,,
-99.0,-285.0,-32.0,-172.0,,20.0,-503.0,938.0,,
-182.0,-267.0,-2.0,-116.0,,-320.0,-271.0,-1760.0,,
-133.0,-274.0,-62.0,-160.0,,-1450.0,-65.0,-2342.0,,
-211.0,-295.0,-56.0,-121.0,,-1293.0,74.0,49.0,,
-165.0,-267.0,-75.0,-137.0,,154.0,121.0,3623.0,,
-209.0,-203.0,-153.0,-48.0,,-440.0,100.0,5886.0,,
-227.0,-143.0,-170.0,55.0,,-718.0,-48.0,4009.0,,
-207.0,-96.0,-236.0,-127.0,,-607.0,-204.0,-288.0,,
-159.0,-99.0,-273.0,-129.0,,-774.0,-377.0,-4691.0,,
-102.0,-174.0,-314.0,-65.0,,120.0,-503.0,-6629.0,,
-192.0,-238.0,-304.0,35.0,,15.0,-531.0,-4789.0,,
-119.0,-255.0,-313.0,168.0,,-219.0,-397.0,-1402.0,,
-157.0,-224.0,-266.0,152.0,,-298.0,-216.0,2758.0,,
-167.0,-76.0,-221.0,100.0,,-1003.0,-176.0,5435.0,,
-185.0,73.0,-173.0,-12.0,,-342.0,-269.0,5228.0,,
-130.0,165.0,-85.0,58.0,,-91.0,-464.0,2651.0,,
-172.0,259.0,-58.0,-53.0,,-467.0,-691.0,-1812.0,,
-164.0,323.0,20.0,-321.0,,-346.0,-792.0,-5864.0,,
-125.0,362.0,51.0,-367.0,,-378.0,-666.0,-6575.0,,
-247.0,366.0,43.0,-356.0,,390.0,-528.0,-2396.0,,
-269.0,337.0,58.0,-319.0,,-59.0,-431.0,3259.0,,
-339.0,212.0,12.0,-330.0,,-770.0,-300.0,6659.0,,
-314.0,53.0,-43.0,-238.0,,-135.0,-257.0,6252.0,,
-407.0,-56.0,-81.0,-131.0,,-588.0,-341.0,2239.0,,
-404.0,-176.0,-199.0,-127.0,,-467.0,-451.0,-1655.0,,
-507.0,-256.0,-270.0,-138.0,,-100.0,-478.0,-3486.0,,
-536.0,-286.0,-360.0,-83.0,,-162.0,-393.0,-2681.0,,
-441.0,-335.0,-455.0,8.0,,431.0,-334.0,-18.0,,
-512.0,-417.0,-504.0,6.0,,-254.0,-317.0,2771.0,,
-562.0,-464.0,-549.0,8.0,,-681.0,-391.0,3748.0,,
-654.0,-404.0,-494.0,10.0,,-434.0,-543.0,1064.0,,
-492.0,-248.0,-466.0,82.0,,-642.0,-587.0,-2921.0,,
-591.0,-87.0,-407.0,6.0,,338.0,-607.0,-6211.0,,
-637.0,-7.0,-397.0,-114.0,,84.0,-713.0,-6337.0,,
-601.0,12.0,-367.0,87.0,,-1138.0,-864.0,-2542.0,,
-531.0,58.0,-281.0,53.0,,-878.0,-912.0,2073.0,,
-435.0,118.0,-246.0,22.0,,-294.0,-873.0,5705.0,,
-511.0,135.0,-136.0,73.0,,901.0,-880.0,6232.0,,
-445.0,143.0,-77.0,-135.0,,482.0,-928.0,4227.0,,
-467.0,186.0,0.0,-44.0,,-542.0,-914.0,517.0,,
-360.0,212.0,78.0,192.0,,57.0,-915.0,-2283.0,,
-396.0,189.0,77.0,143.0,,-169.0,-887.0,-1389.0,,
-351.0,189.0,166.0,16.0,,227.0,-605.0,92.0,,
-255.0,233.0,181.0,139.0,,260.0,-330.0,672.0,,
-172.0,295.0,170.0,2.0,,-483.0,-176.0,-421.0,,
-125.0,287.0,236.0,-249.0,,185.0,-186.0,-2357.0,,
-204.0,191.0,176.0,-153.0,,14.0,-319.0,-2897.0,,
-118.0,100.0,156.0,-60.0,,-235.0,-426.0,-1529.0,,
-81.0,85.0,89.0,38.0,,-179.0,-522.0,521.0,,
-45.0,102.0,-32.0,-38.0,,-214.0,-520.0,1215.0,,
-91.0,68.0,-92.0,-68.0,,885.0,-581.0,2359.0,,
16.0,58.0,-247.0,50.0,,392.0,-702.0,3344.0,,
17.0,64.0,-346.0,197.0,,-803.0,-719.0,2426.0,,
24.0,72.0,-419.0,186.0,,-636.0,-592.0,351.0,,
12.0,27.0,-524.0,44.0,,281.0,-539.0,-1954.0,,
-5.0,-49.0,-578.0,239.0,,1533.0,-631.0,-2717.0,,
95.0,-11.0,-579.0,327.0,,181.0,-706.0,-2025.0,,
39.0,51.0,-568.0,134.0,,-971.0,-791.0,3.0,,
62.0,75.0,-536.0,7.0,,509.0,-811.0,1195.0,,
-22.0,105.0,-498.0,-77.0,,603.0,-698.0,84.0,,
28.0,134.0,-495.0,-131.0,,-70.0,-417.0,-1154.0,,
11.0,151.0,-451.0,-87.0,,-587.0,-258.0,-2169.0,,
-9.0,155.0,-412.0,-83.0,,-847.0,-264.0,-2442.0,,
8.0,114.0,-333.0,-228.0,,32.0,-200.0,-931.0,,
16.0,32.0,-271.0,-271.0,,151.0,-222.0,2716.0,,
2.0,-10.0,-223.0,-215.0,,39.0,-335.0,5539.0,,
-64.0,-10.0,-130.0,-316.0,,-98.0,-336.0,4890.0,,
-68.0,-60.0,-133.0,-296.0,,-559.0,-204.0,2265.0,,
-141.0,-152.0,-70.0,-159.0,,-229.0,-172.0,-1208.0,,
-14.0,-193.0,-38.0,-217.0,,-488.0,-165.0,-3447.0,,
-89.0,-172.0,-41.0,-88.0,,73.0,-43.0,-3965.0,,
-156.0,-133.0,9.0,145.0,,846.0,-71.0,-2753.0,,
-183.0,-167.0,-14.0,94.0,,49.0,-151.0,123.0,,
-80.0,-256.0,-35.0,-35.0,,-139.0,-202.0,2518.0,,
-22.0,-346.0,-64.0,25.0,,-343.0,-410.0,3715.0,,
-127.0,-403.0,-69.0,180.0,,530.0,-619.0,2426.0,,
-111.0,-447.0,-116.0,62.0,,1596.0,-542.0,-88.0,,
-153.0,-488.0,-140.0,-69.0,,7.0,-332.0,-2326.0,,
-103.0,-439.0,-109.0,-13.0,,-866.0,-223.0,-3845.0,,
-197.0,-287.0,-83.0,0.0,,-351.0,-66.0,-3246.0,,
-125.0,-72.0,-48.0,76.0,,333.0,29.0,-2278.0,,
-152.0,56.0,16.0,30.0,,920.0,-26.0,-1123.0,,
-148.0,74.0,78.0,-86.0,,-124.0,-131.0,598.0,,
-130.0,57.0,78.0,62.0,,-187.0,-173.0,1849.0,,
-144.0,71.0,154.0,75.0,,616.0,-149.0,1232.0,,
-112.0,139.0,98.0,-96.0,,365.0,-280.0,-155.0,,
-224.0,153.0,74.0,-13.0,,327.0,-373.0,1225.0,,
-165.0,153.0,3.0,-73.0,,-414.0,-361.0,3346.0,,
-200.0,123.0,-129.0,-232.0,,137.0,-461.0,4310.0,,
-85.0,6.0,-147.0,-171.0,,1226.0,-622.0,3408.0,,
-139.0,-139.0,-279.0,-166.0,,271.0,-647.0,-68.0,,
-89.0,-248.0,-318.0,-25.0,,35.0,-654.0,-3955.0,,
-70.0,-289.0,-378.0,12.0,,262.0,-726.0,-6574.0,,
-160.0,-287.0,-377.0,-6.0,,868.0,-639.0,-6317.0,,
-77.0,-288.0,-366.0,40.0,,844.0,-565.0,-4305.0,,
-184.0,-320.0,-336.0,-77.0,,-580.0,-514.0,-1236.0,,
-49.0,-385.0,-303.0,-78.0,,51.0,-386.0,2723.0,,
-4.0,-434.0,-269.0,-65.0,,752.0,-341.0,5036.0,,
-40.0,-393.0,-211.0,-24.0,,181.0,-355.0,4421.0,,
-59.0,-323.0,-187.0,78.0,,-128.0,-338.0,920.0,,
-21.0,-178.0,-45.0,77.0,,-767.0,-197.0,-2222.0,,
-3.0,104.0,-58.0,78.0,,112.0,24.0,-3189.0,,
-143.0,370.0,80.0,97.0,,726.0,222.0,-1686.0,,
-78.0,561.0,118.0,103.0,,27.0,417.0,1430.0,,
-17.0,664.0,185.0,-48.0,,678.0,461.0,2632.0,,
-48.0,655.0,270.0,-166.0,,654.0,437.0,1797.0,,
-87.0,568.0,190.0,124.0,,215.0,501.0,-1005.0,,
-123.0,470.0,244.0,205.0,,-143.0,382.0,-3867.0,,
-55.0,382.0,135.0,-62.0,,-460.0,181.0,-4090.0,,
-99.0,231.0,153.0,-141.0,,927.0,124.0,-1738.0,,
-61.0,1.0,119.0,-23.0,,796.0,105.0,2008.0,,
-34.0,-254.0,87.0,1.0,,-175.0,92.0,3263.0,,
-148.0,-444.0,-9.0,-177.0,,322.0,104.0,1186.0,,
-125.0,-526.0,-139.0,-62.0,,98.0,91.0,-2357.0,,
-192.0,-499.0,-206.0,95.0,,-208.0,78.0,-4323.0,,
-97.0,-374.0,-322.0,179.0,,-482.0,84.0,-3259.0,,
-66.0,-228.0,-315.0,330.0,,-156.0,23.0,-1256.0,,
-60.0,-85.0,-314.0,365.0,,599.0,-75.0,1818.0,,
-117.0,-34.0,-201.0,502.0,,-19.0,-158.0,4824.0,,
-108.0,-101.0,-162.0,468.0,,186.0,-172.0,5537.0,,
-64.0,-212.0,-53.0,402.0,,132.0,-224.0,3305.0,,
-154.0,-275.0,14.0,439.0,,-445.0,-311.0,57.0,,
-47.0,-261.0,27.0,584.0,,457.0,-195.0,-2418.0,,
-70.0,-276.0,71.0,526.0,,634.0,47.0,-4543.0,,
67.0,-310.0,66.0,216.0,,984.0,190.0,-4377.0,,
-82.0,-353.0,63.0,249.0,,843.0,58.0,-2318.0,,
-33.0,-351.0,44.0,59.0,,-682.0,-173.0,452.0,,
-15.0,-277.0,33.0,-179.0,,-266.0,-280.0,2969.0,,
-57.0,-130.0,-43.0,-269.0,,543.0,-403.0,2675.0,,
128.0,88.0,10.0,-345.0,,742.0,-472.0,0.0,,
-13.0,261.0,-58.0,-365.0,,385.0,-406.0,-3420.0,,
17.0,374.0,-36.0,-374.0,,-738.0,-370.0,-4233.0,,
-45.0,390.0,-2.0,-283.0,,27.0,-341.0,-1677.0,,
148.0,352.0,-32.0,-390.0,,205.0,-239.0,2049.0,,
18.0,361.0,11.0,-267.0,,-783.0,-125.0,5360.0,,
-8.0,316.0,-38.0,-155.0,,-473.0,-68.0,5378.0,,
-33.0,206.0,44.0,-119.0,,-317.0,-71.0,2045.0,,
-77.0,84.0,30.0,57.0,,427.0,-16.0,-2636.0,,
152.0,-71.0,95.0,44.0,,375.0,97.0,-5188.0,,
-42.0,-218.0,104.0,111.0,,-374.0,98.0,-4329.0,,
34.0,-336.0,97.0,152.0,,436.0,91.0,-1851.0,,
-110.0,-376.0,113.0,273.0,,47.0,231.0,1160.0,,
-38.0,-289.0,14.0,354.0,,-134.0,373.0,1779.0,,
-7.0,-150.0,31.0,180.0,,471.0,379.0,-445.0,,
-87.0,-15.0,-23.0,91.0,,183.0,289.0,-3457.0,,
-98.0,125.0,-41.0,231.0,,563.0,298.0,-4029.0,,
-14.0,268.0,-52.0,270.0,,112.0,376.0,-1197.0,,
7.0,336.0,-57.0,0.0,,-327.0,313.0,2171.0,,
-185.0,350.0,-66.0,-69.0,,123.0,177.0,4876.0,,
-49.0,363.0,-48.0,-76.0,,-441.0,79.0,5240.0,,
-190.0,332.0,-56.0,-131.0,,-355.0,-24.0,3372.0,,
11.0,262.0,-16.0,-102.0,,-433.0,-142.0,112.0,,
-69.0,113.0,-17.0,-149.0,,-847.0,-277.0,-3425.0,,
-117.0,-42.0,-26.0,-123.0,,-200.0,-343.0,-5095.0,,
-121.0,-107.0,75.0,-64.0,,-220.0,-296.0,-4881.0,,
-175.0,-121.0,31.0,-52.0,,177.0,-305.0,-2858.0,,
-71.0,-74.0,164.0,-48.0,,-92.0,-305.0,-918.0,,
-271.0,19.0,145.0,43.0,,-763.0,-219.0,759.0,,
-70.0,104.0,185.0,213.0,,740.0,-99.0,2206.0,,
-210.0,122.0,237.0,177.0,,632.0,66.0,1964.0,,
-136.0,52.0,201.0,174.0,,53.0,197.0,1250.0,,
-154.0,-99.0,299.0,325.0,,711.0,264.0,-214.0,,
-113.0,-243.0,190.0,290.0,,295.0,353.0,-1391.0,,
-44.0,-340.0,220.0,318.0,,0.0,560.0,-733.0,,
-129.0,-392.0,118.0,491.0,,-779.0,731.0,1736.0,,
-65.0,-413.0,110.0,574.0,,-705.0,676.0,4212.0,,
-177.0,-439.0,90.0,655.0,,496.0,539.0,3429.0,,
-104.0,-411.0,-17.0,607.0,,-269.0,484.0,497.0,,
-293.0,-306.0,-37.0,381.0,,-989.0,380.0,-3131.0,,
-77.0,-132.0,-161.0,214.0,,-917.0,145.0,-5554.0,,
-119.0,51.0,-174.0,76.0,,-285.0,19.0,-5718.0,,
-105.0,195.0,-238.0,-51.0,,772.0,-37.0,-4628.0,,
-111.0,292.0,-198.0,-181.0,,-163.0,-242.0,-1740.0,,
-188.0,297.0,-256.0,-129.0,,-617.0,-411.0,1666.0,,
-111.0,252.0,-233.0,-23.0,,-57.0,-522.0,3957.0,,
-229.0,174.0,-174.0,-147.0,,-242.0,-632.0,3527.0,,
3.0,61.0,-126.0,-177.0,,446.0,-657.0,1326.0,,
-185.0,-14.0,23.0,-3.0,,383.0,-620.0,-242.0,,
-97.0,-43.0,53.0,65.0,,248.0,-536.0,-689.0,,
-130.0,-39.0,184.0,56.0,,492.0,-464.0,-109.0,,
14.0,-32.0,221.0,159.0,,-134.0,-318.0,-238.0,,
-11.0,-33.0,316.0,182.0,,433.0,-23.0,33.0,,
-90.0,2.0,314.0,353.0,,41.0,277.0,604.0,,
137.0,32.0,342.0,303.0,,-703.0,476.0,112.0,,
-34.0,72.0,383.0,31.0,,-152.0,542.0,-314.0,,
153.0,125.0,327.0,110.0,,-584.0,565.0,-995.0,,
-9.0,110.0,358.0,207.0,,-370.0,575.0,-752.0,,
102.0,62.0,239.0,187.0,,-578.0,543.0,22.0,,
137.0,17.0,201.0,38.0,,-1061.0,576.0,336.0,,
86.0,2.0,92.0,-41.0,,527.0,469.0,641.0,,
-6.0,84.0,41.0,121.0,,352.0,186.0,541.0,,
-45.0,248.0,-6.0,202.0,,-711.0,-22.0,554.0,,
188.0,419.0,-60.0,134.0,,-363.0,-261.0,142.0,,
5.0,539.0,-48.0,297.0,,-218.0,-479.0,-691.0,,
24.0,578.0,-123.0,380.0,,102.0,-626.0,-2165.0,,
-99.0,550.0,-115.0,399.0,,-514.0,-674.0,-3020.0,,
4.0,473.0,-175.0,388.0,,-611.0,-602.0,-1555.0,,
24.0,344.0,-204.0,397.0,,293.0,-444.0,18.0,,
71.0,228.0,-245.0,568.0,,-180.0,-235.0,816.0,,
69.0,191.0,-267.0,454.0,,-301.0,-162.0,678.0,,
-98.0,158.0,-239.0,297.0,,-381.0,-59.0,-88.0,,
82.0,38.0,-215.0,283.0,,-605.0,80.0,-1053.0,,
89.0,-101.0,-170.0,315.0,,-78.0,180.0,-2111.0,,
111.0,-196.0,-170.0,287.0,,-448.0,336.0,-2381.0,,
45.0,-250.0,-127.0,234.0,,-522.0,446.0,-2086.0,,
28.0,-296.0,-116.0,134.0,,-162.0,473.0,-707.0,,
93.0,-384.0,-59.0,269.0,,-717.0,459.0,685.0,,
118.0,-503.0,-4.0,473.0,,-214.0,394.0,2004.0,,
7.0,-622.0,32.0,450.0,,142.0,258.0,3403.0,,
-59.0,-693.0,101.0,332.0,,-543.0,230.0,3044.0,,
3.0,-673.0,116.0,124.0,,-221.0,229.0,1997.0,,
143.0,-588.0,192.0,-98.0,,139.0,218.0,-22.0,,
97.0,-463.0,236.0,-256.0,,300.0,269.0,-1899.0,,
-64.0,-334.0,189.0,-106.0,,-308.0,130.0,-1960.0,,
-1.0,-207.0,195.0,-99.0,,-769.0,-89.0,-1430.0,,
-25.0,-45.0,182.0,-39.0,,417.0,-272.0,-678.0,,
133.0,87.0,149.0,65.0,,353.0,-415.0,-779.0,,
151.0,131.0,99.0,43.0,,-100.0,-451.0,-934.0,,
126.0,110.0,10.0,157.0,,144.0,-406.0,-169.0,,
118.0,89.0,-70.0,138.0,,-292.0,-274.0,1341.0,,
214.0,131.0,-152.0,201.0,,-48.0,-109.0,2638.0,,
196.0,206.0,-152.0,211.0,,-115.0,21.0,2333.0,,
2.0,249.0,-170.0,233.0,,-871.0,90.0,1006.0,,
159.0,234.0,-156.0,234.0,,-486.0,298.0,-1293.0,,
